avg_velocity,max_velocity,std_velocity,total_distance,fixation_ratio,unique_area_count,file,label
0.18970172969647361,2.8087769595660013,0.5393387385401799,2.057452544775288,0.7333333333333333,5,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.6612375804373426,2.6555191973107206,0.7796261460151226,7.39100411168631,0.06666666666666667,10,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.5323692613893467,4.0133670282670515,0.8412320686188122,5.989635123447911,0.16666666666666666,9,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.07125501498447763,0.795835406583964,0.2194304973192904,0.8089980392119119,0.9,3,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.5087795604221522,2.2851010528588103,0.6775553550914167,5.758489987965096,0.4,8,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.3328488922622388,2.175921258266055,0.5304705130200642,3.664352449888674,0.23333333333333334,5,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.42471190498526984,2.024685715939564,0.6597718465589334,4.70907412386287,0.16666666666666666,4,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.24476345618139783,2.3083212803485407,0.5231912258448534,2.768346808289759,0.5,4,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.4776747710842985,2.356425580903426,0.6523266407229947,5.282801401651788,0.06666666666666667,6,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.5936294692202141,2.400887226868656,0.8192230505169275,6.413795087210725,0.03333333333333333,4,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.4467406669261449,2.386746403547688,0.7101316362393543,4.828661669792195,0.36666666666666664,4,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.5524361937101295,2.7019232973726055,0.8899564295642001,5.931860835738116,0.1,3,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.02990502582531352,0.12807880568192515,0.03488442653069132,0.32324956460571147,0.43333333333333335,1,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.4143024283332683,2.4381517086472493,0.6890863413783569,4.474981669850845,0.3,4,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.31552870837535707,2.466900975634194,0.5256254351873203,3.402276072031847,0.0,2,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.40775994935533494,2.7719745126459645,0.654923868255074,4.401226183889493,0.23333333333333334,5,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.26987339002021,2.263380096351251,0.5459767866855096,2.949565529019616,0.13333333333333333,4,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.5604411703652652,2.4553748973769602,0.8492875659720707,6.02750852354079,0.23333333333333334,3,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.7014121318646359,2.7725886386139935,0.82946669268677,7.546899839340008,0.03333333333333333,6,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.18466517385388365,2.1664483910415946,0.5266366392176237,1.9851773403788122,0.7,2,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
